payment_ref,invoice_no,vendor_id,vendor_category,business_unit,transaction_date,amount,is_duplicate,post_migration,treated_bu,flag_r1,flag_r2,flag_r3,duplicate_score,predicted_duplicate
PMT-010817,INV-98180,V1032,Consulting,BU_North,2023-10-08,37501.57,0,1,1,0,0,0,0,0
PMT-010058,INV-16112,V1041,Consulting,BU_West,2023-10-08,29645.71,0,1,0,0,0,0,0,0
PMT-006851,INV-29581,V1029,Office Supplies,BU_East,2023-10-09,4757.01,0,1,0,0,0,0,0,0
PMT-013577,INV-12668,V1083,Logistics,BU_South,2023-10-09,2865.69,0,1,1,0,0,0,0,0
PMT-012957,INV-58062,V1038,IT Services,BU_East,2023-10-09,19251.78,0,1,0,0,0,0,0,0
PMT-012996,INV-44424,V1074,IT Services,BU_South,2023-10-09,68267.32,0,1,1,0,0,0,0,0
PMT-013052,INV-81742,V1066,Consulting,BU_West,2023-10-09,26403.11,0,1,0,0,0,0,0,0
PMT-006748,INV-77423,V1035,Logistics,BU_Central,2023-10-09,10971.48,0,1,0,0,0,0,0,0
PMT-011914,INV-20376,V1041,Consulting,BU_West,2023-10-09,39400.61,0,1,0,0,0,0,0,0
PMT-013118,INV-12280,V1011,Office Supplies,BU_Central,2023-10-09,4806.95,0,1,0,0,0,0,0,0
PMT-007590,INV-57317,V1082,Consulting,BU_South,2023-10-09,27613.82,0,1,1,0,0,0,0,0
PMT-001648,INV-73680,V1005,Logistics,BU_South,2023-10-09,14552.92,0,1,1,0,0,0,0,0
PMT-007844,INV-94543,V1023,Office Supplies,BU_South,2023-10-09,4685.12,0,1,1,0,0,0,0,0
PMT-008114,INV-10359,V1074,Office Supplies,BU_West,2023-10-09,1147.03,0,1,0,0,0,0,0,0
PMT-011862,INV-10512,V1018,Logistics,BU_East,2023-10-09,4603.67,0,1,0,0,0,0,0,0
PMT-014893,INV-58191,V1071,Office Supplies,BU_South,2023-10-09,732.24,0,1,1,0,0,0,0,0
PMT-004096,INV-50231,V1049,Logistics,BU_East,2023-10-09,13227.48,0,1,0,0,0,0,0,0
PMT-002903,INV-64811,V1027,IT Services,BU_West,2023-10-09,33373.67,0,1,0,0,0,0,0,0
PMT-000476,INV-72580,V1060,IT Services,BU_South,2023-10-09,50038.76,0,1,1,0,0,0,0,0
PMT-000986,INV-48096,V1009,Logistics,BU_West,2023-10-09,1338.68,0,1,0,0,0,0,0,0
PMT-006195,INV-56391,V1053,Consulting,BU_Central,2023-10-09,48050.26,0,1,0,0,0,0,0,0
PMT-005192,INV-38702,V1077,Office Supplies,BU_East,2023-10-09,1643.98,0,1,0,0,0,0,0,0
PMT-014055,INV-94236,V1038,Facilities,BU_South,2023-10-09,2937.05,1,1,1,0,1,1,2,1
PMT-003493,INV-43398,V1024,Office Supplies,BU_West,2023-10-09,4291.41,0,1,0,0,0,0,0,0
PMT-007139,INV-43211,V1060,Office Supplies,BU_East,2023-10-09,1341.76,0,1,0,0,0,0,0,0
PMT-014046,INV-12797,V1069,IT Services,BU_West,2023-10-09,10056.1,0,1,0,0,0,0,0,0
PMT-009247,INV-86919,V1018,Logistics,BU_North,2023-10-09,8116.86,0,1,1,0,0,0,0,0
PMT-DUP-000009,INV-21387,V1019,Facilities,BU_South,2023-10-09,1162.96,1,1,1,1,1,1,3,1
PMT-005917,INV-76838,V1082,IT Services,BU_North,2023-10-09,62875.11,0,1,1,0,0,0,0,0
PMT-004302,INV-63564,V1039,IT Services,BU_South,2023-10-09,69592.42,1,1,1,0,1,1,2,1
PMT-DUP-000364,INV-46556,V1004,IT Services,BU_North,2023-10-09,65503.09,1,1,1,1,1,1,3,1
PMT-012725,INV-35993,V1047,IT Services,BU_West,2023-10-09,5417.75,0,1,0,0,0,0,0,0
PMT-004747,INV-31212,V1070,Facilities,BU_North,2023-10-09,4006.0,0,1,1,0,0,0,0,0
PMT-005129,INV-12238,V1041,Office Supplies,BU_North,2023-10-09,3145.49,0,1,1,0,0,0,0,0
PMT-001290,INV-25993,V1017,IT Services,BU_North,2023-10-09,31836.06,0,1,1,0,0,0,0,0
PMT-001950,INV-48672,V1010,Office Supplies,BU_North,2023-10-09,2931.33,0,1,1,0,0,0,0,0
PMT-009536,INV-84353,V1041,IT Services,BU_East,2023-10-09,17504.99,0,1,0,0,0,0,0,0
PMT-012257,INV-87947,V1018,Consulting,BU_East,2023-10-09,17366.21,0,1,0,0,0,0,0,0
PMT-003070,INV-50243,V1044,Office Supplies,BU_East,2023-10-09,3368.31,0,1,0,0,0,0,0,0
PMT-010251,INV-57074,V1043,Consulting,BU_Central,2023-10-09,23348.51,0,1,0,0,0,0,0,0
PMT-000642,INV-45112,V1014,Office Supplies,BU_Central,2023-10-09,3018.42,1,1,0,0,1,1,2,1
PMT-013283,INV-16169,V1071,Consulting,BU_South,2023-10-09,24436.6,0,1,1,0,0,0,0,0
PMT-003413,INV-53895,V1087,Consulting,BU_South,2023-10-09,13117.65,0,1,1,0,0,1,1,0
PMT-006453,INV-21017,V1042,IT Services,BU_Central,2023-10-09,69790.01,0,1,0,0,0,0,0,0
PMT-006224,INV-34009,V1048,Consulting,BU_West,2023-10-10,26869.52,0,1,0,0,0,0,0,0
PMT-000011,INV-57400,V1079,Consulting,BU_East,2023-10-10,31757.09,0,1,0,0,0,0,0,0
PMT-008863,INV-65775,V1049,Logistics,BU_West,2023-10-10,11384.97,0,1,0,0,0,0,0,0
PMT-014673,INV-75114,V1084,Consulting,BU_Central,2023-10-10,8991.11,0,1,0,0,0,0,0,0
PMT-000410,INV-18617,V1011,Logistics,BU_South,2023-10-10,1766.66,0,1,1,0,0,0,0,0
PMT-008295,INV-85742,V1084,Logistics,BU_East,2023-10-10,1606.84,0,1,0,0,0,0,0,0
PMT-009083,INV-23820,V1028,Office Supplies,BU_East,2023-10-10,3569.82,0,1,0,0,0,0,0,0
PMT-DUP-000375,INV-63564,V1039,IT Services,BU_South,2023-10-10,69592.42,1,1,1,1,1,1,3,1
PMT-004797,INV-72092,V1094,Logistics,BU_South,2023-10-10,11345.89,0,1,1,0,0,0,0,0
PMT-004946,INV-90756,V1061,Office Supplies,BU_North,2023-10-10,3726.72,0,1,1,0,0,0,0,0
PMT-008300,INV-32454,V1035,Consulting,BU_East,2023-10-10,33144.24,0,1,0,0,0,0,0,0
PMT-006556,INV-30696,V1025,Office Supplies,BU_West,2023-10-10,1503.56,0,1,0,0,0,0,0,0
PMT-005385,INV-17706,V1051,Logistics,BU_East,2023-10-10,7754.32,0,1,0,0,0,0,0,0
PMT-009361,INV-34425,V1012,IT Services,BU_West,2023-10-10,74454.6,0,1,0,0,0,0,0,0
PMT-003796,INV-63311,V1006,Logistics,BU_North,2023-10-10,3688.23,0,1,1,0,0,0,0,0
PMT-010789,INV-68687,V1041,IT Services,BU_East,2023-10-10,40279.73,0,1,0,0,0,0,0,0
PMT-013511,INV-51577,V1045,Consulting,BU_East,2023-10-10,22773.19,0,1,0,0,0,0,0,0
PMT-002250,INV-79935,V1005,IT Services,BU_North,2023-10-10,24599.98,0,1,1,0,0,0,0,0
PMT-009601,INV-82578,V1082,Office Supplies,BU_East,2023-10-10,599.99,0,1,0,0,0,0,0,0
PMT-012698,INV-95626,V1006,Consulting,BU_North,2023-10-10,20170.68,0,1,1,0,0,0,0,0
PMT-009546,INV-34948,V1060,Consulting,BU_South,2023-10-10,4726.22,0,1,1,0,0,0,0,0
PMT-001883,INV-98103,V1072,Consulting,BU_South,2023-10-10,26162.52,0,1,1,0,0,0,0,0
PMT-DUP-000370,INV-23033,V1039,IT Services,BU_South,2023-10-10,21274.83,1,1,1,1,1,1,3,1
PMT-007011,INV-38894,V1005,IT Services,BU_South,2023-10-10,66457.86,0,1,1,0,0,0,0,0
PMT-DUP-000111,INV-45112,V1014,Office Supplies,BU_Central,2023-10-10,3018.42,1,1,0,1,1,1,3,1
PMT-009862,INV-77000,V1099,Consulting,BU_North,2023-10-10,26198.14,0,1,1,0,0,0,0,0
PMT-003770,INV-22260,V1068,IT Services,BU_North,2023-10-10,35349.03,0,1,1,0,0,0,0,0
PMT-002390,INV-26310,V1060,Office Supplies,BU_West,2023-10-10,1585.24,0,1,0,0,0,0,0,0
PMT-012524,INV-10974,V1031,Consulting,BU_North,2023-10-10,5573.72,0,1,1,0,0,0,0,0
PMT-014320,INV-19366,V1060,Office Supplies,BU_Central,2023-10-10,4228.19,0,1,0,0,0,0,0,0
PMT-008878,INV-93915,V1075,IT Services,BU_East,2023-10-10,13832.3,0,1,0,0,0,0,0,0
PMT-DUP-000190,INV-46403,V1031,Logistics,BU_West,2023-10-10,7775.85,1,1,0,1,1,1,3,1
PMT-011546,INV-78746,V1099,Office Supplies,BU_East,2023-10-10,3789.8,1,1,0,0,1,1,2,1
PMT-DUP-000020,INV-53928,V1027,IT Services,BU_Central,2023-10-10,50134.04,1,1,0,1,1,1,3,1
PMT-003280,INV-20919,V1034,Logistics,BU_South,2023-10-10,11569.06,0,1,1,0,0,0,0,0
PMT-010428,INV-58992,V1028,Logistics,BU_North,2023-10-10,13861.42,0,1,1,0,0,1,1,0
PMT-001802,INV-93320,V1096,Logistics,BU_East,2023-10-10,3593.78,0,1,0,0,0,0,0,0
PMT-011750,INV-49798,V1065,IT Services,BU_North,2023-10-10,66267.54,0,1,1,0,0,0,0,0
PMT-000827,INV-21847,V1033,IT Services,BU_East,2023-10-10,24733.44,0,1,0,0,0,0,0,0
PMT-002596,INV-59444,V1098,Office Supplies,BU_West,2023-10-10,1994.78,0,1,0,0,0,0,0,0
PMT-006998,INV-11941,V1019,IT Services,BU_East,2023-10-10,69651.33,0,1,0,0,0,0,0,0
PMT-001372,INV-34352,V1028,IT Services,BU_West,2023-10-10,19687.48,0,1,0,0,0,0,0,0
PMT-013448,INV-40937,V1054,Office Supplies,BU_Central,2023-10-11,659.08,0,1,0,0,0,0,0,0
PMT-004115,INV-46198,V1051,Office Supplies,BU_South,2023-10-11,3151.99,0,1,1,0,0,0,0,0
PMT-009303,INV-14197,V1066,IT Services,BU_North,2023-10-11,29386.06,0,1,1,0,0,0,0,0
PMT-006949,INV-68645,V1037,Consulting,BU_North,2023-10-11,31046.73,0,1,1,0,0,0,0,0
PMT-012531,INV-57226,V1091,Office Supplies,BU_North,2023-10-11,819.19,0,1,1,0,0,0,0,0
PMT-010984,INV-13371,V1069,IT Services,BU_North,2023-10-11,39094.71,0,1,1,0,0,0,0,0
PMT-009850,INV-17088,V1083,Office Supplies,BU_South,2023-10-11,1648.41,0,1,1,0,0,0,0,0
PMT-014686,INV-97629,V1082,Office Supplies,BU_North,2023-10-11,4544.93,0,1,1,0,0,0,0,0
PMT-006618,INV-43297,V1066,Logistics,BU_North,2023-10-11,10454.53,0,1,1,0,0,0,0,0
PMT-010331,INV-28495,V1073,Office Supplies,BU_East,2023-10-11,3804.46,0,1,0,0,0,0,0,0
PMT-004062,INV-71027,V1087,Logistics,BU_West,2023-10-11,2651.14,0,1,0,0,0,0,0,0
PMT-001977,INV-89084,V1088,Office Supplies,BU_South,2023-10-11,4886.11,0,1,1,0,0,0,0,0
PMT-014016,INV-45199,V1006,IT Services,BU_West,2023-10-11,79920.03,0,1,0,0,0,0,0,0
PMT-004046,INV-52611,V1021,Office Supplies,BU_Central,2023-10-11,4382.04,0,1,0,0,0,0,0,0
PMT-009419,INV-12664,V1017,Consulting,BU_South,2023-10-11,4887.89,0,1,1,0,0,0,0,0
PMT-008815,INV-91980,V1022,Consulting,BU_Central,2023-10-11,32802.14,0,1,0,0,0,0,0,0
PMT-006250,INV-24033,V1030,Consulting,BU_South,2023-10-11,38978.43,0,1,1,0,0,0,0,0
PMT-001762,INV-64675,V1082,IT Services,BU_North,2023-10-11,25142.16,1,1,1,0,1,1,2,1
PMT-005983,INV-52094,V1082,Consulting,BU_North,2023-10-11,28761.64,0,1,1,0,0,0,0,0
PMT-007957,INV-61112,V1084,IT Services,BU_Central,2023-10-11,64227.46,0,1,0,0,0,0,0,0
PMT-008844,INV-90884,V1033,Consulting,BU_West,2023-10-11,10368.16,0,1,0,0,0,0,0,0
PMT-006340,INV-11233,V1013,Logistics,BU_Central,2023-10-11,11436.54,0,1,0,0,0,0,0,0
PMT-001163,INV-68901,V1019,Office Supplies,BU_South,2023-10-11,4207.06,0,1,1,0,0,0,0,0
PMT-010400,INV-11526,V1086,IT Services,BU_South,2023-10-11,56451.26,0,1,1,0,0,0,0,0
PMT-001590,INV-34744,V1054,IT Services,BU_West,2023-10-11,66059.43,0,1,0,0,0,1,1,0
PMT-004859,INV-12223,V1073,Logistics,BU_East,2023-10-11,4011.19,0,1,0,0,0,0,0,0
PMT-011610,INV-26669,V1088,IT Services,BU_East,2023-10-11,5345.75,0,1,0,0,0,0,0,0
PMT-012893,INV-84350,V1084,Consulting,BU_East,2023-10-11,3769.28,0,1,0,0,0,0,0,0
PMT-006797,INV-96597,V1023,IT Services,BU_Central,2023-10-11,74029.24,0,1,0,0,0,0,0,0
PMT-001853,INV-63411,V1003,Office Supplies,BU_West,2023-10-11,4762.23,0,1,0,0,0,0,0,0
PMT-014827,INV-13305,V1007,Office Supplies,BU_Central,2023-10-11,2424.7,0,1,0,0,0,0,0,0
PMT-002383,INV-60012,V1055,IT Services,BU_Central,2023-10-11,45379.62,0,1,0,0,0,0,0,0
PMT-002723,INV-37585,V1066,Consulting,BU_North,2023-10-11,6415.28,0,1,1,0,0,0,0,0
PMT-008501,INV-16027,V1041,Consulting,BU_East,2023-10-11,41208.54,0,1,0,0,0,0,0,0
PMT-DUP-000162,INV-94236,V1038,Facilities,BU_South,2023-10-11,2937.05,1,1,1,1,1,1,3,1
PMT-010287,INV-70869,V1098,Logistics,BU_Central,2023-10-11,1182.35,0,1,0,0,0,1,1,0
PMT-004032,INV-31634,V1068,IT Services,BU_West,2023-10-11,76149.06,0,1,0,0,0,0,0,0
PMT-001855,INV-82706,V1031,Consulting,BU_Central,2023-10-11,16235.95,0,1,0,0,0,0,0,0
PMT-007460,INV-36731,V1014,Office Supplies,BU_Central,2023-10-11,3812.24,0,1,0,0,0,0,0,0
PMT-003141,INV-16973,V1073,Logistics,BU_South,2023-10-11,12576.15,0,1,1,0,0,0,0,0
PMT-005904,INV-39907,V1014,Logistics,BU_East,2023-10-11,11163.56,0,1,0,0,0,0,0,0
PMT-009573,INV-73373,V1023,Consulting,BU_West,2023-10-11,8919.29,0,1,0,0,0,0,0,0
PMT-001345,INV-70420,V1068,Consulting,BU_North,2023-10-12,26164.64,0,1,1,0,0,0,0,0
PMT-008789,INV-75802,V1046,Consulting,BU_West,2023-10-12,4303.09,0,1,0,0,0,0,0,0
PMT-010320,INV-31989,V1087,Logistics,BU_West,2023-10-12,13149.59,0,1,0,0,0,1,1,0
PMT-014970,INV-16236,V1055,Logistics,BU_Central,2023-10-12,3623.43,0,1,0,0,0,0,0,0
PMT-012532,INV-38209,V1089,Consulting,BU_Central,2023-10-12,37859.78,0,1,0,0,0,0,0,0
PMT-006246,INV-75808,V1039,Facilities,BU_Central,2023-10-12,8200.45,0,1,0,0,0,0,0,0
PMT-010626,INV-18598,V1055,Consulting,BU_Central,2023-10-12,40079.33,1,1,0,0,0,0,0,0
PMT-008473,INV-84494,V1085,IT Services,BU_West,2023-10-12,18981.26,0,1,0,0,0,0,0,0
PMT-010700,INV-97334,V1087,Facilities,BU_North,2023-10-12,8601.26,0,1,1,0,0,0,0,0
PMT-013205,INV-51049,V1004,Logistics,BU_Central,2023-10-12,9364.76,0,1,0,0,0,0,0,0
PMT-010666,INV-39014,V1061,Consulting,BU_West,2023-10-12,22002.32,0,1,0,0,0,0,0,0
PMT-003911,INV-91971,V1062,Consulting,BU_North,2023-10-12,19657.93,0,1,1,0,0,0,0,0
PMT-004795,INV-97257,V1024,Logistics,BU_Central,2023-10-12,5978.71,0,1,0,0,0,0,0,0
PMT-004423,INV-11827,V1031,Logistics,BU_West,2023-10-12,1266.61,0,1,0,0,0,0,0,0
PMT-011936,INV-51047,V1076,IT Services,BU_South,2023-10-12,32850.0,0,1,1,0,0,0,0,0
PMT-001865,INV-90012,V1026,Consulting,BU_East,2023-10-12,10651.18,0,1,0,0,0,1,1,0
PMT-009245,INV-29056,V1014,IT Services,BU_West,2023-10-12,63047.06,0,1,0,0,0,0,0,0
PMT-014253,INV-75551,V1060,Consulting,BU_Central,2023-10-12,13611.3,0,1,0,0,0,0,0,0
PMT-DUP-000006,INV-78746,V1099,Office Supplies,BU_East,2023-10-12,3789.8,1,1,0,1,1,1,3,1
PMT-008506,INV-64980,V1088,Consulting,BU_Central,2023-10-12,46627.53,0,1,0,0,0,0,0,0
PMT-010941,INV-30232,V1067,IT Services,BU_East,2023-10-12,44931.53,0,1,0,0,0,0,0,0
PMT-004359,INV-55169,V1052,IT Services,BU_Central,2023-10-12,44407.4,0,1,0,0,0,0,0,0
PMT-004318,INV-25507,V1072,Consulting,BU_Central,2023-10-12,16592.08,0,1,0,0,0,0,0,0
PMT-009967,INV-82787,V1091,Office Supplies,BU_West,2023-10-12,1574.49,0,1,0,0,0,0,0,0
PMT-005492,INV-77755,V1049,Office Supplies,BU_West,2023-10-12,4454.14,0,1,0,0,0,0,0,0
PMT-014734,INV-22658,V1038,IT Services,BU_North,2023-10-12,16305.16,0,1,1,0,0,0,0,0
PMT-004220,INV-42578,V1040,IT Services,BU_West,2023-10-12,53053.27,0,1,0,0,0,0,0,0
PMT-DUP-000137,INV-64675,V1082,IT Services,BU_North,2023-10-12,25142.16,1,1,1,1,1,1,3,1
PMT-001352,INV-50374,V1022,Consulting,BU_North,2023-10-12,8900.86,1,1,1,0,0,0,0,0
PMT-002450,INV-61554,V1006,Logistics,BU_East,2023-10-12,2256.63,0,1,0,0,0,0,0,0
PMT-000584,INV-21746,V1003,IT Services,BU_Central,2023-10-12,67410.06,0,1,0,0,0,0,0,0
PMT-007309,INV-11549,V1022,Office Supplies,BU_East,2023-10-12,1634.07,0,1,0,0,0,0,0,0
PMT-014790,INV-38429,V1005,Office Supplies,BU_North,2023-10-12,792.67,0,1,1,0,0,0,0,0
PMT-010717,INV-93810,V1037,IT Services,BU_North,2023-10-12,41251.3,0,1,1,0,0,0,0,0
PMT-012414,INV-17784,V1064,Consulting,BU_South,2023-10-12,23264.68,1,1,1,0,1,1,2,1
PMT-007470,INV-19205,V1091,Logistics,BU_Central,2023-10-12,6136.16,0,1,0,0,0,0,0,0
PMT-004264,INV-19538,V1021,IT Services,BU_Central,2023-10-12,38308.48,0,1,0,0,0,0,0,0
PMT-004989,INV-98403,V1065,Consulting,BU_West,2023-10-12,25811.21,0,1,0,0,0,0,0,0
PMT-006577,INV-73175,V1035,Office Supplies,BU_West,2023-10-12,508.43,0,1,0,0,0,0,0,0
PMT-008284,INV-77015,V1021,Consulting,BU_North,2023-10-12,27623.85,0,1,1,0,0,0,0,0
PMT-001859,INV-91360,V1059,Office Supplies,BU_West,2023-10-12,2029.87,0,1,0,0,0,0,0,0
PMT-008020,INV-56615,V1045,Consulting,BU_South,2023-10-12,30470.09,0,1,1,0,0,0,0,0
PMT-010540,INV-11331,V1021,Consulting,BU_West,2023-10-13,5872.03,0,1,0,0,0,0,0,0
PMT-008842,INV-39731,V1065,Logistics,BU_Central,2023-10-13,10879.04,0,1,0,0,0,0,0,0
PMT-002299,INV-17808,V1014,Facilities,BU_West,2023-10-13,7655.98,0,1,0,0,0,0,0,0
PMT-002998,INV-12864,V1088,Consulting,BU_Central,2023-10-13,6394.02,0,1,0,0,0,0,0,0
PMT-000908,INV-89194,V1011,Office Supplies,BU_Central,2023-10-13,869.77,0,1,0,0,0,0,0,0
PMT-003455,INV-34315,V1084,Logistics,BU_East,2023-10-13,12920.85,0,1,0,0,0,0,0,0
PMT-007837,INV-11806,V1056,Facilities,BU_North,2023-10-13,2619.46,0,1,1,0,0,0,0,0
PMT-009702,INV-68002,V1005,Office Supplies,BU_South,2023-10-13,3067.57,0,1,1,0,0,0,0,0
PMT-010727,INV-17523,V1031,Office Supplies,BU_West,2023-10-13,968.77,0,1,0,0,0,0,0,0
PMT-008967,INV-49868,V1070,Logistics,BU_West,2023-10-13,9009.93,0,1,0,0,0,0,0,0
PMT-010399,INV-55172,V1066,IT Services,BU_North,2023-10-13,75042.42,0,1,1,0,0,0,0,0
PMT-004982,INV-27555,V1086,Facilities,BU_North,2023-10-13,5255.25,0,1,1,0,0,0,0,0
PMT-014705,INV-19096,V1073,Facilities,BU_South,2023-10-13,3322.91,0,1,1,0,0,0,0,0
PMT-007675,INV-97093,V1025,Logistics,BU_Central,2023-10-13,4187.61,0,1,0,0,0,0,0,0
PMT-001487,INV-38574,V1052,Consulting,BU_North,2023-10-13,39951.67,0,1,1,0,0,1,1,0
PMT-001261,INV-16461,V1080,Logistics,BU_West,2023-10-13,10695.45,0,1,0,0,0,0,0,0
PMT-014837,INV-21304,V1085,Consulting,BU_Central,2023-10-13,15263.54,0,1,0,0,0,0,0,0
PMT-004088,INV-54191,V1017,Logistics,BU_West,2023-10-13,9933.3,0,1,0,0,0,0,0,0
PMT-012243,INV-71881,V1088,IT Services,BU_East,2023-10-13,69459.93,0,1,0,0,0,0,0,0
PMT-006996,INV-20865,V1053,Consulting,BU_West,2023-10-13,6641.9,0,1,0,0,0,0,0,0
PMT-007725,INV-23292,V1089,Office Supplies,BU_East,2023-10-13,2471.55,0,1,0,0,0,1,1,0
PMT-008187,INV-61552,V1082,Office Supplies,BU_South,2023-10-13,2359.91,0,1,1,0,0,0,0,0
PMT-003008,INV-21498,V1065,Logistics,BU_North,2023-10-13,7369.4,0,1,1,0,0,0,0,0
PMT-014109,INV-25580,V1041,Consulting,BU_South,2023-10-13,13045.82,0,1,1,0,0,0,0,0
PMT-003114,INV-62601,V1094,Logistics,BU_Central,2023-10-13,2699.21,0,1,0,0,0,0,0,0
PMT-005375,INV-41471,V1002,Logistics,BU_North,2023-10-13,7315.07,1,1,1,0,1,1,2,1
PMT-009071,INV-64884,V1086,Consulting,BU_Central,2023-10-13,19052.91,0,1,0,0,0,0,0,0
PMT-001243,INV-34134,V1015,Facilities,BU_Central,2023-10-13,5056.62,0,1,0,0,0,0,0,0
PMT-008443,INV-41823,V1087,IT Services,BU_Central,2023-10-13,45456.36,0,1,0,0,0,0,0,0
PMT-004179,INV-56405,V1048,IT Services,BU_South,2023-10-13,26144.72,0,1,1,0,0,0,0,0
PMT-006541,INV-28528,V1012,Logistics,BU_South,2023-10-13,4820.9,0,1,1,0,0,0,0,0
PMT-004552,INV-21749,V1023,Logistics,BU_Central,2023-10-13,5540.39,0,1,0,0,0,0,0,0
PMT-010185,INV-83238,V1033,Logistics,BU_North,2023-10-13,1035.3,0,1,1,0,0,0,0,0
PMT-005731,INV-70251,V1057,IT Services,BU_South,2023-10-13,22827.41,1,1,1,0,1,1,2,1
PMT-012701,INV-41737,V1010,Office Supplies,BU_East,2023-10-13,2810.34,0,1,0,0,0,0,0,0
PMT-007071,INV-44468,V1047,IT Services,BU_Central,2023-10-13,31206.88,0,1,0,0,0,0,0,0
PMT-007246,INV-43642,V1000,IT Services,BU_East,2023-10-13,70253.6,0,1,0,0,0,0,0,0
PMT-010218,INV-38656,V1067,Consulting,BU_West,2023-10-13,31634.58,0,1,0,0,0,0,0,0
PMT-000846,INV-26769,V1060,IT Services,BU_South,2023-10-13,18112.9,0,1,1,0,0,0,0,0
PMT-007412,INV-57144,V1008,Consulting,BU_Central,2023-10-13,17473.35,0,1,0,0,0,0,0,0
PMT-009209,INV-67194,V1024,Logistics,BU_North,2023-10-13,4041.9,0,1,1,0,0,0,0,0
PMT-005921,INV-29124,V1085,Consulting,BU_Central,2023-10-13,3577.66,0,1,0,0,0,0,0,0
PMT-006474,INV-29699,V1033,IT Services,BU_West,2023-10-13,44593.24,0,1,0,0,0,0,0,0
PMT-011823,INV-64313,V1093,Consulting,BU_Central,2023-10-13,49455.02,0,1,0,0,0,0,0,0
PMT-004845,INV-72903,V1022,IT Services,BU_North,2023-10-13,33732.61,0,1,1,0,0,0,0,0
PMT-002891,INV-55398,V1040,IT Services,BU_North,2023-10-13,53921.08,0,1,1,0,0,0,0,0
PMT-003583,INV-53332,V1094,Consulting,BU_Central,2023-10-13,36422.73,0,1,0,0,0,0,0,0
PMT-004949,INV-43522,V1049,IT Services,BU_West,2023-10-13,58832.04,0,1,0,0,0,0,0,0
PMT-001837,INV-81019,V1079,IT Services,BU_North,2023-10-14,59344.87,1,1,1,0,0,0,0,0
PMT-003766,INV-86108,V1083,IT Services,BU_West,2023-10-14,11348.66,0,1,0,0,0,0,0,0
PMT-008342,INV-82577,V1091,Logistics,BU_Central,2023-10-14,2175.38,0,1,0,0,0,0,0,0
PMT-001301,INV-46913,V1025,Office Supplies,BU_South,2023-10-14,3333.01,1,1,1,0,1,1,2,1
PMT-010391,INV-92047,V1090,Consulting,BU_Central,2023-10-14,45022.41,0,1,0,0,0,0,0,0
PMT-000587,INV-99825,V1021,Logistics,BU_South,2023-10-14,9845.39,0,1,1,0,0,0,0,0
PMT-006450,INV-52346,V1025,Consulting,BU_North,2023-10-14,44702.68,1,1,1,0,1,1,2,1
PMT-001066,INV-25336,V1043,Logistics,BU_North,2023-10-14,3271.27,1,1,1,0,0,0,0,0
PMT-009402,INV-87864,V1064,IT Services,BU_South,2023-10-14,37046.13,0,1,1,0,0,0,0,0
PMT-009935,INV-41969,V1061,Logistics,BU_North,2023-10-14,10154.85,0,1,1,0,0,0,0,0
PMT-000312,INV-15544,V1094,Office Supplies,BU_East,2023-10-14,2167.12,0,1,0,0,0,0,0,0
PMT-005711,INV-49885,V1084,Facilities,BU_East,2023-10-14,7277.59,0,1,0,0,0,0,0,0
PMT-003984,INV-94649,V1003,IT Services,BU_West,2023-10-14,25617.17,1,1,0,0,1,1,2,1
PMT-014082,INV-19836,V1088,Consulting,BU_Central,2023-10-14,16102.79,0,1,0,0,0,0,0,0
PMT-014475,INV-80785,V1060,IT Services,BU_North,2023-10-14,12309.2,0,1,1,0,0,0,0,0
PMT-006742,INV-81411,V1050,Office Supplies,BU_Central,2023-10-14,3275.21,0,1,0,0,0,0,0,0
PMT-011001,INV-80858,V1081,Consulting,BU_Central,2023-10-14,38937.89,1,1,0,0,0,0,0,0
PMT-013517,INV-85824,V1064,Consulting,BU_West,2023-10-14,21304.21,0,1,0,0,0,0,0,0
PMT-014793,INV-22329,V1066,Consulting,BU_Central,2023-10-14,9635.48,0,1,0,0,0,0,0,0
PMT-000343,INV-26750,V1042,Logistics,BU_West,2023-10-14,14011.26,0,1,0,0,0,0,0,0
PMT-002317,INV-71398,V1088,Consulting,BU_Central,2023-10-14,40712.61,0,1,0,0,0,0,0,0
PMT-011999,INV-42768,V1003,IT Services,BU_Central,2023-10-14,37135.48,0,1,0,0,0,0,0,0
PMT-008261,INV-34993,V1012,Consulting,BU_North,2023-10-14,11352.11,0,1,1,0,0,0,0,0
PMT-006767,INV-69447,V1071,Office Supplies,BU_East,2023-10-14,2271.54,0,1,0,0,0,0,0,0
PMT-002768,INV-35249,V1001,IT Services,BU_South,2023-10-14,17251.58,1,1,1,0,0,0,0,0
PMT-005294,INV-45038,V1034,IT Services,BU_South,2023-10-14,10626.66,0,1,1,0,0,0,0,0
PMT-010458,INV-66691,V1093,Office Supplies,BU_West,2023-10-14,2733.17,0,1,0,0,0,0,0,0
PMT-014463,INV-28769,V1024,Logistics,BU_West,2023-10-14,11514.17,0,1,0,0,0,0,0,0
PMT-009306,INV-58796,V1042,IT Services,BU_West,2023-10-14,74219.58,0,1,0,0,0,0,0,0
PMT-013807,INV-73880,V1014,IT Services,BU_West,2023-10-14,38937.49,0,1,0,0,0,0,0,0
PMT-006273,INV-37924,V1004,Logistics,BU_West,2023-10-14,4594.38,0,1,0,0,0,0,0,0
