payment_ref,invoice_no,vendor_id,vendor_category,business_unit,transaction_date,amount,is_duplicate,post_migration,treated_bu
PMT-001493,INV-65823,V1037,Logistics,BU_East,2023-12-20,8650.02,0,1,0
PMT-012207,INV-50715,V1040,Consulting,BU_Central,2023-12-20,40900.82,0,1,0
PMT-006348,INV-17019,V1074,Logistics,BU_Central,2023-12-20,11110.18,0,1,0
PMT-001153,INV-58679,V1019,Consulting,BU_West,2023-12-20,46792.42,0,1,0
PMT-003661,INV-92781,V1096,IT Services,BU_Central,2023-12-20,23449.98,0,1,0
PMT-010283,INV-19610,V1020,IT Services,BU_North,2023-12-20,50780.84,0,1,1
PMT-003702,INV-86048,V1082,Logistics,BU_South,2023-12-20,9013.71,0,1,1
PMT-006039,INV-93641,V1063,Logistics,BU_Central,2023-12-20,3650.99,0,1,0
PMT-001264,INV-94685,V1059,Facilities,BU_Central,2023-12-20,2738.49,0,1,0
PMT-000496,INV-58174,V1037,Logistics,BU_North,2023-12-20,12191.82,0,1,1
PMT-014812,INV-55300,V1006,IT Services,BU_East,2023-12-20,10484.77,0,1,0
PMT-014842,INV-69168,V1016,Consulting,BU_Central,2023-12-20,29454.51,0,1,0
PMT-012225,INV-97581,V1062,Logistics,BU_South,2023-12-21,2404.16,0,1,1
PMT-002137,INV-60082,V1083,Consulting,BU_North,2023-12-21,10117.32,0,1,1
PMT-007182,INV-88152,V1046,Consulting,BU_East,2023-12-21,34001.05,0,1,0
PMT-005350,INV-84131,V1045,Office Supplies,BU_North,2023-12-21,3773.29,0,1,1
PMT-005475,INV-22042,V1010,Consulting,BU_East,2023-12-21,13458.49,0,1,0
PMT-003953,INV-66773,V1069,Consulting,BU_South,2023-12-21,5074.84,0,1,1
PMT-013541,INV-94033,V1099,IT Services,BU_Central,2023-12-21,77553.16,0,1,0
PMT-010593,INV-64152,V1047,Consulting,BU_East,2023-12-21,17400.0,0,1,0
PMT-012750,INV-30390,V1005,IT Services,BU_North,2023-12-21,65025.53,0,1,1
PMT-010827,INV-87895,V1029,Consulting,BU_South,2023-12-21,33405.55,0,1,1
PMT-001456,INV-45513,V1081,IT Services,BU_South,2023-12-21,22281.25,1,1,1
PMT-012072,INV-44173,V1054,IT Services,BU_North,2023-12-21,38912.06,0,1,1
PMT-006862,INV-85380,V1083,IT Services,BU_North,2023-12-21,21624.79,0,1,1
PMT-010038,INV-16947,V1051,IT Services,BU_Central,2023-12-21,64946.29,0,1,0
PMT-009881,INV-83253,V1055,Office Supplies,BU_East,2023-12-21,3716.46,0,1,0
PMT-012639,INV-47532,V1047,IT Services,BU_South,2023-12-21,31428.71,0,1,1
PMT-000776,INV-10167,V1013,IT Services,BU_North,2023-12-21,76355.25,0,1,1
PMT-014315,INV-23259,V1051,Consulting,BU_South,2023-12-21,45257.58,0,1,1
PMT-009508,INV-75797,V1021,Facilities,BU_West,2023-12-21,911.3,0,1,0
PMT-010151,INV-58867,V1035,Facilities,BU_Central,2023-12-21,8561.97,0,1,0
PMT-000942,INV-64600,V1049,Facilities,BU_North,2023-12-21,6653.88,0,1,1
PMT-013417,INV-20217,V1083,IT Services,BU_South,2023-12-21,33783.86,0,1,1
PMT-001458,INV-75521,V1091,Logistics,BU_North,2023-12-21,4140.11,0,1,1
PMT-000924,INV-23573,V1016,IT Services,BU_Central,2023-12-21,14112.6,0,1,0
PMT-009485,INV-81669,V1016,IT Services,BU_East,2023-12-21,45227.9,0,1,0
PMT-009300,INV-39000,V1035,Facilities,BU_West,2023-12-21,7232.08,0,1,0
PMT-006119,INV-65480,V1052,Consulting,BU_South,2023-12-21,39275.06,0,1,1
PMT-002485,INV-36683,V1021,Logistics,BU_East,2023-12-21,14399.89,0,1,0
PMT-001692,INV-60265,V1091,Consulting,BU_West,2023-12-21,4464.01,0,1,0
PMT-007388,INV-14719,V1057,Facilities,BU_Central,2023-12-21,8489.42,0,1,0
PMT-010733,INV-27380,V1092,Consulting,BU_South,2023-12-21,15257.2,0,1,1
PMT-006093,INV-91139,V1012,Facilities,BU_West,2023-12-21,1468.68,0,1,0
PMT-011173,INV-46481,V1058,IT Services,BU_South,2023-12-21,24562.67,1,1,1
PMT-011898,INV-34056,V1090,IT Services,BU_West,2023-12-21,19428.74,0,1,0
PMT-013980,INV-38004,V1090,IT Services,BU_Central,2023-12-21,36887.59,0,1,0
PMT-004524,INV-29344,V1043,IT Services,BU_Central,2023-12-21,34792.06,0,1,0
PMT-011950,INV-72069,V1069,IT Services,BU_North,2023-12-21,48365.5,0,1,1
PMT-012874,INV-51356,V1054,Office Supplies,BU_East,2023-12-21,933.76,0,1,0
PMT-002368,INV-83519,V1001,IT Services,BU_Central,2023-12-21,37290.19,0,1,0
PMT-002068,INV-96309,V1068,Logistics,BU_East,2023-12-21,9308.46,1,1,0
PMT-003480,INV-77763,V1068,Facilities,BU_West,2023-12-21,7264.19,0,1,0
PMT-011423,INV-29835,V1040,IT Services,BU_South,2023-12-21,71568.5,0,1,1
PMT-001887,INV-83415,V1087,Logistics,BU_Central,2023-12-21,5815.41,0,1,0
PMT-007281,INV-80299,V1070,Logistics,BU_East,2023-12-22,11100.68,0,1,0
PMT-014583,INV-25006,V1093,Consulting,BU_East,2023-12-22,16194.35,0,1,0
PMT-011068,INV-48602,V1058,IT Services,BU_West,2023-12-22,31238.85,0,1,0
PMT-013435,INV-15258,V1009,Office Supplies,BU_South,2023-12-22,3133.5,0,1,1
PMT-005158,INV-78592,V1066,Consulting,BU_North,2023-12-22,36335.78,0,1,1
PMT-003038,INV-88145,V1007,Consulting,BU_West,2023-12-22,17433.12,0,1,0
PMT-001068,INV-73390,V1072,Facilities,BU_West,2023-12-22,7418.05,0,1,0
PMT-009339,INV-39013,V1090,IT Services,BU_North,2023-12-22,77450.91,0,1,1
PMT-002155,INV-89452,V1045,Logistics,BU_East,2023-12-22,12601.14,0,1,0
PMT-011080,INV-14755,V1094,Consulting,BU_West,2023-12-22,25873.42,0,1,0
PMT-007073,INV-48793,V1013,IT Services,BU_Central,2023-12-22,43349.34,0,1,0
PMT-010416,INV-21980,V1023,IT Services,BU_East,2023-12-22,71082.08,0,1,0
PMT-013741,INV-70160,V1004,Consulting,BU_Central,2023-12-22,8224.83,0,1,0
PMT-005528,INV-70323,V1040,Logistics,BU_West,2023-12-22,14834.85,0,1,0
PMT-014795,INV-76760,V1055,Consulting,BU_West,2023-12-22,21199.01,0,1,0
PMT-001291,INV-78766,V1052,IT Services,BU_East,2023-12-22,14219.05,0,1,0
PMT-010785,INV-64688,V1066,Logistics,BU_South,2023-12-22,7641.92,0,1,1
PMT-014329,INV-42991,V1093,IT Services,BU_Central,2023-12-22,21472.85,0,1,0
PMT-009318,INV-36313,V1074,Office Supplies,BU_East,2023-12-22,1826.1,0,1,0
PMT-012784,INV-14612,V1019,Logistics,BU_South,2023-12-22,4962.19,0,1,1
PMT-005160,INV-40843,V1099,Consulting,BU_East,2023-12-22,36163.0,0,1,0
PMT-007254,INV-96597,V1048,IT Services,BU_South,2023-12-22,71396.21,0,1,1
PMT-001594,INV-32114,V1094,Facilities,BU_Central,2023-12-22,4083.35,0,1,0
PMT-012359,INV-59381,V1062,IT Services,BU_Central,2023-12-22,33709.29,0,1,0
PMT-009122,INV-84815,V1012,IT Services,BU_South,2023-12-22,6549.64,1,1,1
PMT-007342,INV-79713,V1088,Consulting,BU_South,2023-12-22,36685.54,0,1,1
PMT-012469,INV-15072,V1068,IT Services,BU_Central,2023-12-22,59373.67,0,1,0
PMT-012388,INV-59765,V1063,Consulting,BU_Central,2023-12-22,5091.24,0,1,0
PMT-005356,INV-24633,V1068,Logistics,BU_North,2023-12-22,8770.26,0,1,1
PMT-002293,INV-53707,V1081,Logistics,BU_West,2023-12-22,10683.18,0,1,0
PMT-013186,INV-64713,V1001,Consulting,BU_Central,2023-12-22,6732.19,0,1,0
PMT-013796,INV-10461,V1044,Consulting,BU_West,2023-12-22,49746.74,0,1,0
PMT-014682,INV-10058,V1039,Facilities,BU_East,2023-12-22,1347.73,0,1,0
PMT-011819,INV-74819,V1078,Office Supplies,BU_Central,2023-12-22,4910.45,0,1,0
PMT-001921,INV-85813,V1042,Logistics,BU_West,2023-12-22,8442.01,0,1,0
PMT-010897,INV-58147,V1098,Office Supplies,BU_North,2023-12-22,1695.63,0,1,1
PMT-000123,INV-64377,V1008,Consulting,BU_South,2023-12-22,3726.46,0,1,1
PMT-014983,INV-22748,V1097,Consulting,BU_West,2023-12-22,32580.84,0,1,0
PMT-008018,INV-93488,V1063,IT Services,BU_South,2023-12-22,61273.43,0,1,1
PMT-003247,INV-32589,V1085,IT Services,BU_South,2023-12-22,35811.23,0,1,1
PMT-013238,INV-85221,V1037,IT Services,BU_Central,2023-12-22,61229.32,0,1,0
PMT-003358,INV-37165,V1011,Logistics,BU_South,2023-12-22,12998.41,0,1,1
PMT-003478,INV-88556,V1077,Facilities,BU_Central,2023-12-22,8338.46,0,1,0
PMT-008987,INV-26688,V1041,IT Services,BU_West,2023-12-22,9832.82,0,1,0
PMT-003982,INV-99972,V1077,IT Services,BU_South,2023-12-22,14673.42,0,1,1
PMT-004255,INV-57451,V1032,Logistics,BU_South,2023-12-22,13823.2,0,1,1
PMT-014903,INV-13183,V1037,Logistics,BU_West,2023-12-23,5526.21,0,1,0
PMT-014953,INV-57424,V1049,IT Services,BU_West,2023-12-23,67042.53,0,1,0
PMT-005859,INV-22604,V1085,Logistics,BU_West,2023-12-23,2063.44,0,1,0
PMT-007200,INV-37688,V1028,Facilities,BU_West,2023-12-23,7915.21,0,1,0
PMT-DUP-000039,INV-96309,V1068,Logistics,BU_East,2023-12-23,9308.46,1,1,0
PMT-DUP-000237,INV-46481,V1058,IT Services,BU_South,2023-12-23,24562.67,1,1,1
PMT-003204,INV-39225,V1088,Office Supplies,BU_West,2023-12-23,1980.83,0,1,0
PMT-002060,INV-42347,V1054,Consulting,BU_North,2023-12-23,9734.23,0,1,1
PMT-014282,INV-57107,V1060,IT Services,BU_West,2023-12-23,19484.54,0,1,0
PMT-012143,INV-53081,V1079,Facilities,BU_West,2023-12-23,4501.26,0,1,0
PMT-008168,INV-31920,V1075,Consulting,BU_Central,2023-12-23,33402.43,0,1,0
PMT-014337,INV-81616,V1046,Facilities,BU_Central,2023-12-23,7822.51,0,1,0
PMT-006834,INV-63187,V1034,Office Supplies,BU_North,2023-12-23,2497.08,0,1,1
PMT-013818,INV-64149,V1099,Facilities,BU_Central,2023-12-23,5649.21,0,1,0
PMT-012564,INV-68645,V1067,IT Services,BU_West,2023-12-23,74064.62,0,1,0
PMT-008378,INV-71606,V1053,Logistics,BU_East,2023-12-23,10546.67,0,1,0
PMT-005590,INV-75691,V1065,Office Supplies,BU_West,2023-12-23,3389.58,0,1,0
PMT-004190,INV-67135,V1005,IT Services,BU_Central,2023-12-23,48162.58,0,1,0
PMT-009954,INV-43560,V1036,IT Services,BU_North,2023-12-23,29064.88,0,1,1
PMT-000616,INV-15856,V1038,IT Services,BU_West,2023-12-23,72057.44,0,1,0
PMT-000101,INV-65108,V1024,Logistics,BU_East,2023-12-23,9988.44,0,1,0
PMT-008556,INV-51372,V1037,IT Services,BU_West,2023-12-23,60946.6,0,1,0
PMT-004912,INV-93179,V1041,Facilities,BU_West,2023-12-23,7042.36,0,1,0
PMT-001508,INV-78247,V1026,Logistics,BU_South,2023-12-23,9698.09,0,1,1
PMT-007502,INV-35257,V1070,Consulting,BU_Central,2023-12-23,29445.34,0,1,0
PMT-011370,INV-74940,V1095,Consulting,BU_West,2023-12-23,3046.62,0,1,0
PMT-008703,INV-32204,V1078,Facilities,BU_Central,2023-12-23,7927.46,0,1,0
PMT-009471,INV-77741,V1038,IT Services,BU_North,2023-12-23,55936.66,1,1,1
PMT-007076,INV-62105,V1050,Consulting,BU_North,2023-12-23,33051.37,0,1,1
PMT-014141,INV-54074,V1045,IT Services,BU_Central,2023-12-23,38491.79,0,1,0
PMT-002597,INV-82029,V1054,IT Services,BU_South,2023-12-23,62398.72,0,1,1
PMT-011464,INV-12221,V1066,Consulting,BU_East,2023-12-23,10955.44,0,1,0
PMT-010445,INV-21763,V1062,IT Services,BU_West,2023-12-23,71317.91,0,1,0
PMT-002376,INV-59487,V1076,Consulting,BU_Central,2023-12-23,19038.49,0,1,0
PMT-001224,INV-95820,V1059,IT Services,BU_Central,2023-12-23,24450.12,0,1,0
PMT-011350,INV-19922,V1002,Logistics,BU_West,2023-12-23,6549.69,0,1,0
PMT-009028,INV-87483,V1096,Facilities,BU_East,2023-12-23,2007.61,0,1,0
PMT-004641,INV-21094,V1028,IT Services,BU_East,2023-12-23,36347.72,0,1,0
PMT-003149,INV-76578,V1072,IT Services,BU_East,2023-12-23,31263.99,0,1,0
PMT-014562,INV-57814,V1050,Logistics,BU_East,2023-12-23,4270.4,0,1,0
PMT-007362,INV-86208,V1008,IT Services,BU_West,2023-12-23,31592.59,0,1,0
PMT-003998,INV-21421,V1098,IT Services,BU_North,2023-12-23,13760.31,0,1,1
PMT-000672,INV-27324,V1054,Consulting,BU_East,2023-12-23,43808.81,0,1,0
PMT-007551,INV-56363,V1089,Consulting,BU_West,2023-12-23,24895.97,0,1,0
PMT-003278,INV-65641,V1065,IT Services,BU_West,2023-12-23,62075.45,0,1,0
PMT-012321,INV-13343,V1011,IT Services,BU_South,2023-12-23,8694.56,1,1,1
PMT-004139,INV-42675,V1040,Logistics,BU_East,2023-12-23,8136.3,0,1,0
PMT-009381,INV-38437,V1003,Logistics,BU_South,2023-12-23,1246.44,0,1,1
PMT-005332,INV-73121,V1064,Consulting,BU_Central,2023-12-23,44456.26,0,1,0
PMT-013851,INV-26711,V1020,Consulting,BU_West,2023-12-23,24016.21,0,1,0
PMT-000126,INV-85456,V1097,Consulting,BU_North,2023-12-23,16839.1,0,1,1
PMT-010995,INV-17799,V1071,Facilities,BU_North,2023-12-23,4795.48,0,1,1
PMT-004202,INV-64577,V1072,IT Services,BU_East,2023-12-23,48749.97,0,1,0
PMT-008530,INV-19591,V1034,Office Supplies,BU_South,2023-12-24,3738.93,0,1,1
PMT-006023,INV-74585,V1044,IT Services,BU_North,2023-12-24,59483.1,1,1,1
PMT-014789,INV-16141,V1091,Consulting,BU_South,2023-12-24,47963.12,0,1,1
PMT-002609,INV-55434,V1006,Logistics,BU_Central,2023-12-24,7224.03,0,1,0
PMT-007624,INV-86554,V1088,Office Supplies,BU_North,2023-12-24,4136.07,0,1,1
PMT-014742,INV-13446,V1078,Office Supplies,BU_East,2023-12-24,2962.08,0,1,0
PMT-001036,INV-59969,V1061,IT Services,BU_Central,2023-12-24,61756.36,0,1,0
PMT-002186,INV-34927,V1078,IT Services,BU_North,2023-12-24,20172.05,0,1,1
PMT-002585,INV-95620,V1033,Logistics,BU_North,2023-12-24,3849.49,0,1,1
PMT-014403,INV-19246,V1088,Office Supplies,BU_North,2023-12-24,4573.51,0,1,1
PMT-004750,INV-67166,V1058,IT Services,BU_West,2023-12-24,76701.48,0,1,0
PMT-011437,INV-88087,V1098,Logistics,BU_West,2023-12-24,10464.02,0,1,0
PMT-001583,INV-24067,V1086,IT Services,BU_Central,2023-12-24,9213.21,0,1,0
PMT-010028,INV-70446,V1088,Facilities,BU_North,2023-12-24,7645.54,0,1,1
PMT-003665,INV-39720,V1095,Facilities,BU_North,2023-12-24,2540.08,0,1,1
PMT-013841,INV-71030,V1004,Consulting,BU_West,2023-12-24,12703.38,0,1,0
PMT-002458,INV-70384,V1074,Facilities,BU_South,2023-12-24,2329.31,0,1,1
PMT-DUP-000273,INV-84815,V1012,IT Services,BU_South,2023-12-24,6549.64,1,1,1
PMT-002309,INV-54215,V1092,Logistics,BU_East,2023-12-24,12323.57,0,1,0
PMT-014915,INV-28902,V1054,Consulting,BU_South,2023-12-24,35921.54,0,1,1
PMT-004592,INV-22018,V1077,IT Services,BU_East,2023-12-24,13545.9,0,1,0
PMT-010672,INV-94464,V1032,Logistics,BU_West,2023-12-24,8730.6,0,1,0
PMT-012561,INV-55382,V1021,Logistics,BU_West,2023-12-24,5304.66,0,1,0
PMT-003328,INV-92926,V1041,Facilities,BU_South,2023-12-24,3002.2,0,1,1
PMT-012619,INV-66101,V1022,Facilities,BU_East,2023-12-24,6644.38,0,1,0
PMT-011787,INV-63344,V1088,IT Services,BU_East,2023-12-24,78444.84,0,1,0
PMT-006135,INV-88661,V1069,Office Supplies,BU_East,2023-12-24,3247.89,0,1,0
PMT-005814,INV-91958,V1095,Facilities,BU_West,2023-12-24,7797.13,0,1,0
PMT-007015,INV-25183,V1081,IT Services,BU_South,2023-12-24,9828.12,1,1,1
PMT-005807,INV-45493,V1056,IT Services,BU_East,2023-12-24,20488.49,0,1,0
PMT-014495,INV-19036,V1011,Facilities,BU_South,2023-12-24,977.55,0,1,1
PMT-011284,INV-86594,V1096,Logistics,BU_South,2023-12-24,1536.89,1,1,1
PMT-010210,INV-66024,V1040,Logistics,BU_West,2023-12-24,13475.44,0,1,0
PMT-004504,INV-50153,V1079,Logistics,BU_North,2023-12-24,5216.23,0,1,1
PMT-005293,INV-47621,V1021,Office Supplies,BU_South,2023-12-24,2883.99,0,1,1
PMT-014869,INV-61393,V1058,Consulting,BU_East,2023-12-24,7762.15,0,1,0
PMT-003913,INV-44543,V1099,Office Supplies,BU_Central,2023-12-25,2532.38,0,1,0
PMT-000722,INV-21128,V1095,Logistics,BU_East,2023-12-25,10416.43,0,1,0
PMT-000190,INV-80776,V1064,Facilities,BU_West,2023-12-25,8293.11,0,1,0
PMT-014896,INV-62293,V1002,Consulting,BU_North,2023-12-25,45733.47,0,1,1
PMT-008120,INV-53364,V1053,Facilities,BU_East,2023-12-25,4961.29,0,1,0
PMT-006603,INV-69946,V1068,Logistics,BU_Central,2023-12-25,8064.08,0,1,0
PMT-007171,INV-32853,V1051,Logistics,BU_East,2023-12-25,5544.1,0,1,0
PMT-011515,INV-57335,V1041,IT Services,BU_Central,2023-12-25,5471.42,0,1,0
PMT-009077,INV-76916,V1012,Office Supplies,BU_South,2023-12-25,2446.54,0,1,1
PMT-005337,INV-99495,V1051,Logistics,BU_North,2023-12-25,3864.31,0,1,1
PMT-003626,INV-42846,V1021,Office Supplies,BU_South,2023-12-25,4340.28,0,1,1
PMT-005244,INV-33636,V1075,Consulting,BU_Central,2023-12-25,3468.11,0,1,0
PMT-008046,INV-63052,V1023,IT Services,BU_North,2023-12-25,26100.39,0,1,1
PMT-005650,INV-87379,V1023,IT Services,BU_North,2023-12-25,54825.82,0,1,1
PMT-013573,INV-94928,V1066,Consulting,BU_North,2023-12-25,28301.82,0,1,1
PMT-013458,INV-58231,V1080,IT Services,BU_East,2023-12-25,46787.99,0,1,0
PMT-012706,INV-47405,V1022,Consulting,BU_Central,2023-12-25,4566.45,0,1,0
PMT-006364,INV-92490,V1008,IT Services,BU_South,2023-12-25,65858.98,0,1,1
PMT-000669,INV-22475,V1011,IT Services,BU_South,2023-12-25,19965.68,0,1,1
PMT-DUP-000169,INV-77741,V1038,IT Services,BU_North,2023-12-25,55936.66,1,1,1
PMT-004132,INV-44865,V1007,Office Supplies,BU_West,2023-12-25,3912.82,0,1,0
PMT-011861,INV-50393,V1038,Consulting,BU_East,2023-12-25,33289.26,0,1,0
PMT-008024,INV-83464,V1006,IT Services,BU_West,2023-12-25,74164.98,0,1,0
PMT-002090,INV-99939,V1079,IT Services,BU_South,2023-12-25,29520.58,0,1,1
PMT-013334,INV-25345,V1007,Logistics,BU_North,2023-12-25,13472.74,0,1,1
PMT-011368,INV-49548,V1053,Consulting,BU_East,2023-12-25,37720.36,0,1,0
PMT-002095,INV-89583,V1037,Consulting,BU_North,2023-12-25,35590.84,0,1,1
PMT-013350,INV-55480,V1057,Consulting,BU_South,2023-12-25,5586.3,0,1,1
PMT-007945,INV-75303,V1031,Facilities,BU_South,2023-12-25,5508.82,0,1,1
PMT-005893,INV-10674,V1013,IT Services,BU_Central,2023-12-25,54990.38,0,1,0
PMT-014358,INV-63694,V1065,IT Services,BU_North,2023-12-25,55013.36,1,1,1
PMT-007940,INV-30961,V1015,Consulting,BU_Central,2023-12-25,6445.87,0,1,0
PMT-003341,INV-28882,V1026,IT Services,BU_North,2023-12-25,54157.7,0,1,1
PMT-006513,INV-72792,V1063,IT Services,BU_West,2023-12-25,46170.4,1,1,0
PMT-001991,INV-64401,V1022,IT Services,BU_East,2023-12-25,67427.27,0,1,0
PMT-007829,INV-64179,V1091,Consulting,BU_East,2023-12-25,21578.75,0,1,0
PMT-008792,INV-12083,V1080,Consulting,BU_West,2023-12-25,7964.0,0,1,0
PMT-000726,INV-40619,V1034,IT Services,BU_East,2023-12-25,42288.11,0,1,0
PMT-014566,INV-15049,V1019,IT Services,BU_South,2023-12-26,72232.42,0,1,1
PMT-007112,INV-17312,V1084,Logistics,BU_East,2023-12-26,7181.09,0,1,0
PMT-008855,INV-40097,V1075,Logistics,BU_Central,2023-12-26,13319.8,0,1,0
PMT-010260,INV-78852,V1058,IT Services,BU_East,2023-12-26,77675.14,0,1,0
PMT-006018,INV-38247,V1074,Logistics,BU_North,2023-12-26,13275.87,0,1,1
PMT-004839,INV-47930,V1033,Logistics,BU_Central,2023-12-26,14272.75,0,1,0
PMT-003180,INV-81615,V1096,Logistics,BU_Central,2023-12-26,14230.24,0,1,0
PMT-004419,INV-50332,V1028,IT Services,BU_South,2023-12-26,42730.12,0,1,1
PMT-003296,INV-39847,V1041,IT Services,BU_North,2023-12-26,39046.91,0,1,1
PMT-005862,INV-36644,V1014,Consulting,BU_North,2023-12-26,26191.88,0,1,1
PMT-014265,INV-68313,V1069,Facilities,BU_Central,2023-12-26,5649.27,0,1,0
PMT-000873,INV-92616,V1087,IT Services,BU_South,2023-12-26,36211.55,0,1,1
PMT-010350,INV-73600,V1089,Office Supplies,BU_South,2023-12-26,4913.67,0,1,1
PMT-007052,INV-39990,V1020,IT Services,BU_East,2023-12-26,26780.82,0,1,0
PMT-004771,INV-62330,V1089,IT Services,BU_West,2023-12-26,19004.97,0,1,0
PMT-011142,INV-34992,V1012,Office Supplies,BU_North,2023-12-26,4497.37,0,1,1
PMT-006108,INV-29843,V1050,Office Supplies,BU_North,2023-12-26,3357.61,0,1,1
PMT-005266,INV-68115,V1088,IT Services,BU_West,2023-12-26,61129.73,0,1,0
PMT-014297,INV-74240,V1005,IT Services,BU_West,2023-12-26,29748.17,0,1,0
PMT-014949,INV-43852,V1056,IT Services,BU_East,2023-12-26,23221.4,0,1,0
PMT-DUP-000373,INV-86594,V1096,Logistics,BU_South,2023-12-26,1536.89,1,1,1
PMT-007802,INV-28835,V1068,Logistics,BU_East,2023-12-26,9318.23,0,1,0
PMT-006500,INV-33655,V1000,Consulting,BU_South,2023-12-26,20223.46,1,1,1
PMT-000699,INV-78551,V1044,IT Services,BU_North,2023-12-26,37316.56,0,1,1
PMT-009125,INV-10127,V1096,Office Supplies,BU_South,2023-12-26,1039.49,0,1,1
PMT-007523,INV-64273,V1009,Consulting,BU_West,2023-12-26,36697.91,0,1,0
PMT-014438,INV-78661,V1085,Logistics,BU_West,2023-12-26,11113.59,0,1,0
PMT-000770,INV-84381,V1098,IT Services,BU_Central,2023-12-26,18607.88,0,1,0
PMT-001566,INV-25278,V1009,IT Services,BU_North,2023-12-26,65381.77,0,1,1
PMT-009784,INV-46579,V1030,Logistics,BU_East,2023-12-26,6155.64,0,1,0
PMT-012947,INV-69820,V1085,Facilities,BU_North,2023-12-26,5689.22,0,1,1
PMT-005997,INV-67324,V1033,IT Services,BU_North,2023-12-26,77000.95,1,1,1
PMT-009108,INV-51948,V1062,IT Services,BU_North,2023-12-26,56644.96,0,1,1
PMT-007368,INV-70992,V1007,Consulting,BU_South,2023-12-26,28447.42,1,1,1
PMT-005232,INV-25789,V1054,Consulting,BU_North,2023-12-26,48779.47,0,1,1
PMT-003097,INV-23787,V1081,IT Services,BU_West,2023-12-26,63705.93,0,1,0
PMT-001072,INV-56281,V1052,Consulting,BU_South,2023-12-26,36381.41,0,1,1
PMT-005708,INV-23691,V1029,Consulting,BU_South,2023-12-27,22548.08,0,1,1
PMT-009599,INV-56700,V1083,IT Services,BU_East,2023-12-27,18291.04,0,1,0
PMT-012063,INV-20075,V1028,Logistics,BU_East,2023-12-27,3231.97,0,1,0
PMT-014958,INV-23268,V1013,Consulting,BU_North,2023-12-27,33476.77,0,1,1
PMT-008305,INV-75258,V1052,Office Supplies,BU_North,2023-12-27,1405.33,0,1,1
PMT-004310,INV-68591,V1000,Facilities,BU_South,2023-12-27,937.99,0,1,1
PMT-010668,INV-90113,V1024,Facilities,BU_West,2023-12-27,5409.85,0,1,0
PMT-011858,INV-57473,V1071,IT Services,BU_South,2023-12-27,57081.87,0,1,1
PMT-014847,INV-81648,V1075,Consulting,BU_East,2023-12-27,34693.31,0,1,0
PMT-000465,INV-51555,V1062,Consulting,BU_South,2023-12-27,32773.48,0,1,1
PMT-008137,INV-39356,V1087,IT Services,BU_Central,2023-12-27,74582.83,0,1,0
PMT-011947,INV-83723,V1024,Logistics,BU_East,2023-12-27,10359.88,0,1,0
PMT-010474,INV-64263,V1099,Office Supplies,BU_West,2023-12-27,4968.54,0,1,0
PMT-014240,INV-69580,V1052,Office Supplies,BU_West,2023-12-27,3238.66,0,1,0
PMT-000824,INV-76207,V1059,IT Services,BU_South,2023-12-27,14578.51,0,1,1
PMT-000897,INV-84057,V1073,Consulting,BU_Central,2023-12-27,27074.43,0,1,0
PMT-010258,INV-47652,V1099,IT Services,BU_East,2023-12-27,50501.12,0,1,0
PMT-007401,INV-65742,V1043,Logistics,BU_East,2023-12-27,14516.41,0,1,0
PMT-001376,INV-20494,V1061,Office Supplies,BU_East,2023-12-27,2246.75,0,1,0
PMT-007385,INV-15439,V1074,IT Services,BU_Central,2023-12-27,19949.29,0,1,0
PMT-001362,INV-24378,V1045,Consulting,BU_Central,2023-12-27,39677.68,0,1,0
PMT-003991,INV-14940,V1034,Logistics,BU_East,2023-12-27,3804.76,0,1,0
PMT-007217,INV-76359,V1046,Facilities,BU_Central,2023-12-27,993.94,0,1,0
PMT-000784,INV-31626,V1083,IT Services,BU_North,2023-12-27,55066.24,1,1,1
PMT-009412,INV-53950,V1071,Office Supplies,BU_North,2023-12-27,2497.54,0,1,1
PMT-005168,INV-44035,V1067,IT Services,BU_North,2023-12-27,17481.07,0,1,1
PMT-004341,INV-70208,V1006,IT Services,BU_East,2023-12-27,5693.12,0,1,0
PMT-004375,INV-91248,V1057,IT Services,BU_North,2023-12-27,14267.94,1,1,1
PMT-007668,INV-36804,V1093,IT Services,BU_South,2023-12-27,44388.18,0,1,1
PMT-009475,INV-11240,V1061,IT Services,BU_Central,2023-12-27,48576.22,0,1,0
PMT-011693,INV-52956,V1073,Logistics,BU_Central,2023-12-27,13887.11,0,1,0
PMT-012665,INV-54660,V1037,Office Supplies,BU_Central,2023-12-27,773.87,0,1,0
PMT-006366,INV-14891,V1051,Consulting,BU_South,2023-12-27,13236.56,0,1,1
PMT-008244,INV-87679,V1038,IT Services,BU_East,2023-12-27,77470.72,0,1,0
PMT-010661,INV-10114,V1071,Consulting,BU_North,2023-12-27,9348.31,0,1,1
PMT-009891,INV-80599,V1095,Facilities,BU_West,2023-12-27,1655.42,0,1,0
PMT-008056,INV-53290,V1041,IT Services,BU_East,2023-12-27,34847.03,0,1,0
PMT-006244,INV-23101,V1086,IT Services,BU_West,2023-12-27,34507.66,0,1,0
PMT-013451,INV-14464,V1051,Facilities,BU_North,2023-12-27,7675.39,0,1,1
PMT-012811,INV-44563,V1083,IT Services,BU_Central,2023-12-28,67531.17,0,1,0
PMT-014394,INV-68834,V1089,Facilities,BU_South,2023-12-28,5928.19,0,1,1
